Tweet_ID,Sentiment_Label,Probability_pos
1477082203234340865,negative,0.19399898701570115
1477082204165611520,negative,0.028256969282215744
1477082205084024832,negative,6.311534560774229e-11
1477082205985951749,negative,0.01053050721109739
1477082207000924161,neutral,0.458452529704962
1477082207038717954,negative,0.0020728565292031167
1477082207621689349,neutral,0.458452529704962
1477082208317980678,neutral,0.3623836680539778
1477082209475612676,negative,0.24330360839416776
1477082210498801665,neutral,0.458452529704962
1477082211455229952,negative,0.005679087382759945
1477082212751527937,negative,0.015984072242121772
1477082213279838212,negative,0.00011681250872095954
1477082213334278153,negative,0.2108069776005011
1477082213485363209,negative,0.24330360839416776
1477082213996924929,negative,0.19399898701570115
1477082214852542465,negative,0.19399898701570115
1477082215314034701,negative,0.007021271848102665
1477082215662108678,negative,0.18744604947310167
1477082216505221122,neutral,0.458452529704962
1477082217570578437,negative,0.011793263776256517
1477082218472292364,negative,0.3141483613842713
1477082218896007174,negative,0.00020175943610396019
1477082219969593345,negative,0.0075889365370079105
1477082220850556929,negative,0.05728146104672373
1477082220993171459,negative,0.0007910329374408194
1477082221181906945,negative,0.007879550261268659
1477082221504700416,negative,0.02311863943722699
1477082221756432392,negative,0.17382152354309108
1477082222297595904,negative,0.03846729225612421
1477082223153090564,negative,4.303440633564792e-06
1477082224092758018,negative,0.04032681148994407
1477082224621195272,negative,7.150533571509217e-06
1477082225577537539,neutral,0.5123341341736514
1477082225791447042,negative,0.001029053378529251
1477082226181484550,negative,0.19399898701570115
1477082226672091137,neutral,0.4096142651557352
1477082227393634305,negative,0.10200307947394266
1477082228026920963,negative,0.009321370401465018
1477082229352370177,negative,0.002997350527765504
1477082229633286146,negative,0.19399898701570115
1477082231214682119,negative,4.154290146103716e-10
1477082233542352896,negative,0.02680613287357009
1477082234821746689,negative,0.19399898701570115
1477082235996155904,negative,0.09397126453061863
1477082236277170180,negative,0.0750162332180428
1477082236482691094,negative,6.748431126935196e-09
1477082236604366850,negative,0.06578333652938091
1477082236868513797,negative,0.15688870594382065
1477082237623586818,negative,0.0008439267541029441
1477082238671982598,negative,0.19399898701570115
1477082239225765888,negative,0.24156301099105926
1477082239775084548,neutral,0.6315162738546575
1477082239930306564,negative,0.0008606233236961473
1477082240937078790,negative,0.028316046192207373
1477082241113096192,neutral,0.458452529704962
1477082242191138822,negative,0.059429228166694846
1477082243302518789,neutral,0.458452529704962
1477082244011409411,negative,7.788388445982109e-08
1477082246326616064,negative,0.11644694674664809
1477082246616166402,negative,0.001281470597959202
1477082246809104386,negative,5.8990229934195256e-05
1477082249715765251,negative,0.02204659528169092
1477082249887637504,negative,2.1592885388622298e-05
1477082250239885313,negative,0.033076788858848724
1477082250424557570,neutral,0.37527333173914473
1477082250768367616,negative,0.02311863943722699
1477082250772680711,negative,0.18312587363978658
1477082252861489155,negative,0.0012496619630672496
1477082253163474945,negative,0.012108889364512335
1477082255520632836,negative,8.955097558881295e-05
1477082255696691201,negative,0.02938046990810145
1477082258322477058,negative,6.739785012319298e-06
1477082258385346565,negative,0.033076788858848724
1477082258787864577,negative,0.0040475512158895804
1477082258792144899,negative,0.02938046990810145
1477082258922262529,negative,0.024545398372623036
1477082259912077312,neutral,0.6315162738546575
1477082260163764224,negative,1.79427236462883e-05
1477082260411199495,neutral,0.458452529704962
1477082261610708997,negative,0.16193303442015397
1477082262420307968,negative,0.0015656016447361987
1477082262487412741,negative,0.05679263266535662
1477082263234002947,negative,0.24156301099105926
1477082263577845767,negative,0.15794835805882962
1477082263871373313,negative,2.1239453210930283e-08
1477082264630489088,negative,2.8692457094670673e-05
1477082265007976451,negative,0.24156301099105926
1477082265914167298,negative,9.085673500798261e-07
1477082266182553601,negative,5.499083157020405e-06
1477082266803134471,negative,0.004722462649100278
1477082267092586496,negative,9.404680517888269e-05
1477082267298283530,negative,0.009753452996266522
1477082268669730819,negative,0.00541665191439273
1477082269114380288,negative,0.24330360839416776
1477082269324042244,neutral,0.458452529704962
1477082269898756099,neutral,0.5809830564672583
1477082270548779010,negative,0.08275639327421318
1477082270683078663,negative,0.25180700099048736
1477082272390078465,neutral,0.33849217677976734
1477082272880865283,negative,0.01111974038068021
1477082275644903424,negative,0.00047458077494471224
1477082276114706438,negative,9.072582511438101e-07
1477082276219568133,negative,2.4201374008733873e-05
1477082277200990208,negative,0.2338303987832438
1477082277595299842,negative,0.3166945843590455
1477082278345859076,negative,0.19399898701570115
1477082278388027392,neutral,0.458452529704962
1477082279382028291,negative,0.002800849137410228
1477082279805652995,negative,4.380321180926894e-06
1477082280057257985,negative,0.005984206437407129
1477082280845660164,negative,0.19399898701570115
1477082281391054855,negative,0.02158623698054702
1477082282460647424,neutral,0.458452529704962
1477082283270184963,negative,0.12711728646752266
1477082283676995586,negative,0.0003319650512617343
1477082283764948992,negative,3.5352509939587365e-05
1477082284025077764,neutral,0.5134857901673604
1477082285115645953,negative,0.002899628257898629
1477082285190967299,negative,0.11698404558261077
1477082286487052290,negative,0.0016691831020433777
1477082288127201288,neutral,0.458452529704962
1477082289024774146,neutral,0.657643900028634
1477082289796313091,negative,0.018181265073301214
1477082289960099845,negative,0.19399898701570115
1477082290069164032,neutral,0.458452529704962
1477082290094284813,negative,0.026359448893508608
1477082290362609664,neutral,0.458452529704962
1477082290517856265,neutral,0.458452529704962
1477082291281317894,negative,0.014200487857926469
1477082292015276040,negative,0.009901129523263077
1477082293231489024,negative,0.005217680881316978
1477082293755957252,negative,0.017196554037354986
1477082294607298563,positive,0.7737459889430364
1477082295244840964,negative,0.24156301099105926
1477082299552387073,negative,0.00010842323740071211
1477082301154664449,negative,0.05728146104672373
1477082304279371782,negative,0.1009601265832804
1477082305072148480,neutral,0.458452529704962
1477082305101451264,negative,0.04752960024121569
1477082305357393921,negative,0.16310265746128633
1477082311137140742,negative,0.17653812059010032
1477082311682371590,negative,1.7608713931196175e-09
1477082311975849985,negative,0.19399898701570115
1477082312059723779,negative,0.02311863943722699
1477082313951350786,negative,0.003332070037209642
1477082314073161739,neutral,0.420363460694471
1477082316937863173,negative,0.03260795911532624
1477082317755584514,negative,0.14353340651392088
1477082319164825603,neutral,0.5410226174363989
1477082319236259840,negative,0.00045670653037687824
1477082319915786245,negative,0.1339648336478657
1477082320859504643,neutral,0.458452529704962
1477082321350180865,negative,0.00011393453477595661
1477082321627103235,positive,0.7002062515138935
1477082322210017281,neutral,0.49789225920557484
1477082324013654018,negative,0.02311863943722699
1477082324118298627,negative,0.09772027080347635
1477082324281954304,negative,0.24330360839416776
1477082324441477122,negative,0.0010071421681377712
1477082325150314497,neutral,0.5363770721623801
1477082325234208771,negative,0.0014468139130368815
1477082325775179776,negative,0.00011681250872095954
1477082326257516547,negative,0.010245522770847585
1477082327087915009,negative,0.19399898701570115
1477082327184547840,neutral,0.458452529704962
1477082327289323521,negative,0.12164729004199076
1477082327524196357,negative,0.17544147272647348
1477082327654322180,neutral,0.458452529704962
1477082328816095233,negative,0.00035146610281403874
1477082328887406592,positive,0.760113607643281
1477082332003811335,positive,0.7737459889430364
1477082332473483264,neutral,0.458452529704962
1477082333903822852,negative,0.24156301099105926
1477082335149375490,neutral,0.3766242581351902
1477082335833206785,negative,0.017020917894836972
1477082337024294912,neutral,0.4061351669435954
1477082338618085378,negative,0.004074841038842508
1477082338634833925,negative,1.4062143840267305e-05
1477082339570159620,negative,0.008047604244276262
1477082339721289730,neutral,0.458452529704962
1477082340492935168,negative,0.04207083780264062
1477082340774105089,negative,0.24156301099105926
1477082340979621888,negative,0.3062692949725709
1477082341180911624,negative,0.0040475512158895804
1477082342489571334,negative,0.24330360839416776
1477082342514728962,negative,0.0007406181391819774
1477082342929969152,negative,0.2688167187473052
1477082342934122498,positive,0.9286723130245027
1477082343378755586,negative,0.021970539351016054
1477082344297218048,negative,8.905611210876778e-05
1477082344980992003,neutral,0.458452529704962
1477082345014505473,negative,0.004964328157186427
1477082345026953219,negative,0.19399898701570115
1477082346360819715,negative,0.00027504995758702544
1477082350987231237,negative,0.1966513218550911
1477082353537372166,negative,0.26946072723466363
1477082354078437377,negative,2.270342163868861e-05
1477082354178936833,negative,0.19399898701570115
1477082354518835202,negative,3.075698815891436e-05
1477082354522882052,negative,5.4015884668429954e-05
1477082356603187203,negative,0.02938046990810145
1477082356729135104,negative,0.0187793765779523
1477082358318731264,negative,0.26946072723466363
1477082358482620423,negative,0.2099510001759744
1477082359769882625,negative,0.19399898701570115
1477082359786876929,negative,4.8994711476649614e-05
1477082361166716929,negative,0.0018457469571139579
1477082361670033408,negative,0.018703992827144075
1477082362655686657,negative,0.12040386869194535
1477082363456671746,negative,0.0001410921912669232
1477082363901345795,neutral,0.458452529704962
1477082364018843648,neutral,0.458452529704962
1477082364098531333,negative,2.2251700827495972e-10
1477082364698402821,neutral,0.6498638568297779
1477082366111846409,neutral,0.458452529704962
1477082367097454598,positive,0.8737467250787659
1477082367361757185,negative,0.0015045233850990614
1477082368188026888,neutral,0.5107162436006032
1477082370578821129,negative,0.05214461905903138
1477082371434463233,neutral,0.45293461209902236
1477082371442688002,negative,0.011928294557640762
1477082371698704388,negative,0.06991371651849124
1477082371895685120,negative,3.691388047003414e-05
1477082372084363267,negative,0.02311863943722699
1477082375372910595,neutral,0.41391749622352
1477082376249360386,neutral,0.458452529704962
1477082378002595840,neutral,0.44698114696884994
1477082378002698247,negative,2.0895159864365092e-05
1477082380548681730,negative,0.0896268535685223
1477082383283150852,negative,0.0011445550739241314
1477082384520695813,positive,0.7002062515138935
1477082386093559809,negative,0.19457494218081567
1477082386257088514,negative,0.0002832968434044464
1477082389474168832,negative,0.005467856075178304
1477082389616680964,negative,0.0010267082854653684
1477082389679644675,negative,0.0021934107734270874
1477082391365754891,neutral,0.458452529704962
1477082391453777927,neutral,0.458452529704962
1477082392385011715,negative,0.0002484802264048879
1477082394054340608,neutral,0.3441776754166531
1477082395383902209,negative,0.19399898701570115
1477082395581067273,neutral,0.4061351669435954
1477082396671750145,negative,0.024685931821868425
1477082396948377605,negative,3.637180113931908e-07
1477082397829128195,negative,0.19082568761152155
1477082397896228871,neutral,0.458452529704962
1477082399074775045,negative,0.054100186679238445
1477082402258399236,negative,0.045407881128986416
1477082402661060612,negative,0.028082394591781048
1477082403369746433,negative,2.8210082625091784e-15
1477082404124778500,neutral,0.458452529704962
1477082404481241089,negative,0.02311863943722699
1477082404720316420,negative,0.017196554037354986
1477082405538353155,negative,0.09453351872733565
1477082406658064386,negative,0.02311863943722699
1477082407455141891,neutral,0.458452529704962
1477082407463436294,neutral,0.458452529704962
1477082409468366852,negative,0.02461020217942507
1477082411062149131,negative,0.11281780177179883
1477082411863318530,negative,4.6900663309881375e-05
1477082412047683584,negative,0.12045260272537145
1477082412681248770,negative,0.17083067426534126
1477082413779992578,neutral,0.3581392236747073
1477082414056755206,negative,0.2398936932246458
1477082414526734339,neutral,0.458452529704962
1477082414719533057,neutral,0.458452529704962
1477082415633821697,negative,0.012108889364512335
1477082415835267077,negative,0.014866567130261583
1477082416766357505,negative,0.0040475512158895804
1477082417861070852,negative,0.012108889364512335
1477082417982754824,negative,6.294409120218495e-06
1477082418251063297,negative,0.06991371651849124
1477082418737815554,negative,0.02311863943722699
1477082419148775425,negative,2.309020442724374e-09
1477082420142821382,neutral,0.458452529704962
1477082422122479617,negative,0.08196228446983465
1477082423473029121,neutral,0.458452529704962
1477082425121558534,negative,0.02925954073259747
1477082425679392772,neutral,0.508472253208438
1477082425788444677,negative,0.10270271915927685
1477082427822678020,negative,0.00047445865124593915
1477082427990282240,negative,0.060746286079935805
1477082428267192321,negative,0.011056610478735344
1477082428728659972,negative,0.003256150169588626
1477082428896423941,negative,0.19399898701570115
1477082429391360002,negative,0.0002803655439720893
1477082430364336133,negative,0.06991371651849124
1477082431517769730,negative,0.0005969965081619474
1477082433065558021,negative,0.044777729739060225
1477082434156085251,negative,0.017196554037354986
1477082434592133121,negative,0.012108889364512335
1477082435145895939,neutral,0.458452529704962
1477082436072718341,negative,5.237962728788346e-06
1477082436781629441,negative,0.029794689479934584
1477082436856995845,negative,0.1907855877598241
1477082437192753156,negative,0.24330360839416776
1477082437247193093,negative,0.006625874630309974
1477082437675106305,positive,0.9122344642410681
1477082438920814592,negative,0.012108889364512335
1477082439994396674,negative,0.00011681250872095954
1477082440086605825,negative,0.08275640936901167
1477082440623529985,negative,0.06991371651849124
1477082441408028674,negative,2.1239453210930283e-08
1477082441676468227,neutral,0.458452529704962
1477082441751961600,negative,0.07826418297274235
1477082441974222854,negative,0.012108889364512335
1477082442582446081,negative,0.014075156876239428
1477082443274407937,negative,0.06638086627077874
1477082443492560902,negative,0.24156301099105926
1477082444780249090,negative,0.10326691658925903
1477082445711347716,negative,0.16660106458934082
1477082445874876421,negative,0.0047099852187727125
1477082446248169475,neutral,0.508472253208438
1477082446785036289,negative,0.042731890139101565
1477082449419153416,neutral,0.5966319989035598
1477082451872677891,negative,0.19399898701570115
1477082451981701120,negative,0.24330360839416776
1477082453219192833,neutral,0.4894886660404289
1477082455047819272,negative,0.06991371651849124
1477082456238948355,negative,0.0022706979470360467
1477082457451024387,neutral,0.458452529704962
1477082457837035522,negative,0.0005741674035231035
1477082459200126977,negative,0.06991371651849124
1477082459988705287,negative,0.02481074780665216
1477082460605366277,negative,0.09689408222072492
1477082463281287171,negative,9.68124209251838e-09
1477082464858390530,positive,0.9967570833122262
1477082465021931520,negative,0.04164257938099828
1477082465672081410,negative,2.945708102724508e-06
1477082465919451143,negative,0.0001814011477544596
1477082467202781186,negative,0.02311863943722699
1477082467555180545,negative,2.6953619907357286e-05
1477082467932807173,neutral,0.458452529704962
1477082467941208070,negative,0.09689408222072492
1477082468041871360,negative,0.17724188251413184
1477082468452818948,negative,0.09689408222072492
1477082468515602433,negative,0.24156301099105926
1477082469379809284,negative,0.042731890139101565
1477082469463638016,negative,0.0007022202316964336
1477082470143115269,negative,0.09689408222072492
1477082470201929729,negative,0.09689408222072492
1477082470344392709,negative,0.0001410921912669232
1477082470352756736,negative,0.042731890139101565
1477082470487056389,negative,0.11431503792442703
1477082470684061697,negative,4.6900663309881375e-05
1477082472517181445,neutral,0.458452529704962
1477082472768630784,negative,9.69610096266262e-05
1477082473817202688,negative,0.19399898701570115
1477082476061335559,neutral,0.458452529704962
1477082476371709955,neutral,0.458452529704962
1477082476786814977,negative,0.02938046990810145
1477082476971450370,neutral,0.458452529704962
1477082477373976576,neutral,0.458452529704962
1477082477701349376,neutral,0.4061351669435954
1477082479723008007,neutral,0.458452529704962
1477082480872247298,positive,0.8670567256318881
1477082481383903233,negative,0.0783928018817565
1477082482902069250,neutral,0.6315162738546575
1477082484517048320,negative,0.0406592848533543
1477082485687132163,negative,0.0024790789474500737
1477082486068948999,neutral,0.3766242581351902
1477082488862298114,negative,1.2374132638885855e-08
1477082490405797890,negative,0.009753452996266522
1477082490590441474,neutral,0.458452529704962
1477082491169218567,negative,0.14078128331974618
1477082491374739463,neutral,0.4061351669435954
1477082492226080770,negative,0.02938046990810145
1477082493127852033,neutral,0.37716400545944995
1477082493438377984,neutral,0.458452529704962
1477082493723500544,neutral,0.458452529704962
1477082496852545536,negative,0.24156301099105926
1477082498979012611,negative,0.010831226673185352
1477082499004129284,negative,1.316697936001888e-10
1477082499155218438,neutral,0.5123341341736514
1477082501021683712,negative,0.0016691831020433777
1477082501352869890,negative,0.02311863943722699
1477082502053433348,neutral,0.458452529704962
1477082505001902081,negative,0.003834668246194179
1477082505614401539,negative,1.1072973523156288e-05
1477082505794625539,negative,0.012295125730036972
1477082507019440130,negative,0.012108889364512335
1477082507963092993,neutral,0.458452529704962
1477082508302843905,neutral,0.458452529704962
1477082508323811334,negative,0.06991371651849124
1477082508424450048,negative,0.06991371651849124
1477082509930287108,negative,0.0003452995063178721
1477082510597275655,negative,5.758171669020321e-08
1477082510676819973,negative,0.02311863943722699
1477082510798606336,neutral,0.458452529704962
1477082512979468291,negative,0.018181265073301214
1477082513201790979,negative,0.024685931821868425
1477082513352933377,negative,0.00024018904369947175
1477082513780715526,negative,0.0435535781443946
1477082516150497281,negative,0.013267255310573505
1477082516867612672,negative,0.24156301099105926
1477082516938891265,neutral,0.458452529704962
1477082517559656449,negative,0.1912298156523701
1477082517844992000,negative,0.09585603302597426
1477082519233306626,negative,0.06991371651849124
1477082522123079680,negative,0.19399898701570115
1477082522357960705,negative,0.012108889364512335
1477082522500534273,negative,0.02938046990810145
1477082522911715334,negative,0.1830589768093755
1477082523339350017,negative,0.0013670912423087126
1477082523532419077,neutral,0.45410781745766554
1477082524610400257,negative,0.11431503792442703
1477082525759590410,negative,0.23330935862315585
1477082525843566594,negative,0.24156301099105926
1477082525960794115,negative,0.19399898701570115
1477082526363512833,neutral,0.49789225920557484
1477082526380351498,negative,5.228091555331872e-06
1477082526489268224,negative,0.0008829953261158202
1477082527638638597,neutral,0.458452529704962
1477082527827476482,negative,0.008153215947655886
1477082530780123139,positive,0.7133905215929053
1477082531707113478,neutral,0.458452529704962
1477082532306989063,neutral,0.458452529704962
1477082533707882499,negative,0.11467932755554508
1477082534219550726,negative,0.03781412768690927
1477082534748041220,negative,0.02461020217942507
1477082535888707589,negative,0.012108889364512335
1477082536576643072,neutral,0.458452529704962
1477082539537883137,negative,0.0047099852187727125
1477082540565577734,negative,0.24156301099105926
1477082541278511109,negative,0.20818092234412613
1477082542683607041,negative,0.26467521903630065
1477082543174426625,negative,0.001029053378529251
1477082543639855106,negative,0.012108889364512335
1477082544092839941,neutral,0.458452529704962
1477082544164114433,neutral,0.49789225920557484
1477082544399007749,negative,0.06991371651849124
1477082544654979079,neutral,0.5410226174363989
1477082544663412740,negative,1.1520612722007767e-06
1477082545669947397,neutral,0.458452529704962
1477082546185949185,neutral,0.6315162738546575
1477082546202570752,negative,0.020694346420562715
1477082546332745730,negative,1.94351871686623e-08
1477082546865324035,negative,0.00541665191439273
1477082548081725443,neutral,0.3499352441185855
1477082548962570244,neutral,0.4894886660404289
1477082549721702405,negative,0.06991371651849124
1477082549910310912,neutral,0.458452529704962
1477082550111772681,neutral,0.458452529704962
1477082550829039622,negative,0.0001305269625136886
1477082550925463552,neutral,0.458452529704962
1477082551852228608,neutral,0.458452529704962
1477082552464814080,negative,0.022276200560330195
1477082553425223682,negative,0.0005013920583438251
1477082553425317889,negative,4.6900663309881375e-05
1477082554117201920,negative,4.6900663309881375e-05
1477082554679259141,neutral,0.6315162738546575
1477082555459555329,negative,0.013031897450225661
1477082555832803329,negative,0.04752960024121569
1477082556222693378,negative,4.326518390644113e-10
1477082556382150656,negative,0.19399898701570115
1477082558152130561,neutral,0.458452529704962
1477082558156398595,negative,0.004384294752021226
1477082560400396291,negative,0.042731890139101565
1477082561096478722,neutral,0.458452529704962
1477082562086510592,negative,0.02558079185391897
1477082562782654471,neutral,0.458452529704962
1477082563516633090,negative,0.012108889364512335
1477082564007538692,negative,0.019874510717286995
1477082564242247681,negative,0.02938046990810145
1477082564737253384,negative,0.018181265073301214
1477082564821192708,negative,0.24330360839416776
1477082565001498636,negative,0.3002837986105907
1477082565475540992,neutral,0.508472253208438
1477082565760716800,negative,1.1117730260204612e-05
1477082565915906052,neutral,0.458452529704962
1477082566226104322,positive,0.8596859852650275
1477082568352796679,negative,0.05361195067316304
1477082569413849091,negative,0.19399898701570115
1477082569845977102,negative,0.002537082431455698
1477082570277933058,negative,0.02311863943722699
1477082571825565696,negative,0.043113463775345834
1477082572106653700,negative,0.08200386242202196
1477082572538712067,negative,0.006245046995912431
1477082575487209473,neutral,0.458452529704962
1477082577039241218,negative,1.5983041261534141e-06
1477082577693458438,neutral,0.458452529704962
1477082578087817218,negative,0.013267255310573505
1477082580641935360,neutral,0.458452529704962
1477082580814020610,neutral,0.458452529704962
1477082581103435782,negative,0.03439991546492424
1477082581573193728,negative,0.012108889364512335
1477082582185648130,negative,4.7410202915368544e-05
1477082582781239298,negative,7.517874128747904e-05
1477082583338930178,negative,0.24156301099105926
1477082584861528065,negative,0.0005502221839004684
1477082584870006784,positive,0.7002062515138935
1477082586258284549,negative,0.001029053378529251
1477082588233842689,positive,0.7002062515138935
1477082588338483201,neutral,0.458452529704962
1477082588674027522,negative,0.04725484673123302
1477082589613678598,negative,0.0002484802264048879
1477082590549057538,negative,0.24330360839416776
1477082590855278594,negative,0.19399898701570115
1477082591140450308,negative,0.06991371651849124
1477082591551311873,neutral,0.458452529704962
1477082594550460418,negative,0.028290858408419963
1477082594802028545,negative,0.00016089812753131247
1477082595162689536,negative,0.12486648434983713
1477082597289340932,positive,0.9858239092893967
1477082598186766339,negative,0.02311863943722699
1477082604134412289,neutral,0.458452529704962
1477082604339871746,negative,0.059429228166694846
1477082604918747146,negative,0.11835371789998803
1477082605870845955,positive,0.8635757745312209
1477082606411812865,negative,0.009748039847809302
1477082606516813824,negative,0.02311863943722699
1477082606655074304,negative,0.19399898701570115
1477082606961262595,neutral,0.5123341341736514
1477082606978179078,negative,1.7662441061596405e-06
1477082606990622721,negative,0.008917909741559772
1477082607049449477,negative,0.004722462649100278
1477082607972196359,negative,6.478633357751992e-05
1477082608186105856,neutral,0.601594035945113
1477082610023206913,negative,0.007879550261268659
1477082611260473350,negative,0.027334380012388557
1477082611302289408,negative,0.00021084239465334325
1477082611956817925,neutral,0.6075362669825249
1477082612011257859,positive,0.7002062515138935
1477082613269606404,negative,0.06991371651849124
1477082616226631680,negative,0.024290698973071626
1477082617224871936,neutral,0.5017543432377519
1477082617375830018,negative,7.643137927939552e-05
1477082617942056960,neutral,0.49789225920557484
1477082618348720128,negative,0.0005013920583438251
1477082618550276098,negative,7.965714995945518e-09
1477082618709610499,neutral,0.6315162738546575
1477082618835476480,negative,0.0005969965081619474
1477082618856280064,negative,0.24156301099105926
1477082621234622464,negative,0.003087803534706233
1477082621645447169,negative,0.19399898701570115
1477082621989425152,negative,0.0479213859870749
1477082622006337539,negative,0.02938046990810145
1477082622106898432,negative,0.19399898701570115
1477082622761316359,neutral,0.458452529704962
1477082623528812546,negative,6.238325811790108e-05
1477082623650447364,negative,0.2409870276100689
1477082623856062464,negative,0.08118203669818504
1477082624011108353,positive,0.7956521702873648
1477082624631971841,negative,0.02311863943722699
1477082625454006272,negative,0.3002837986105907
1477082625969844227,negative,0.00847708369145423
1477082626754183168,negative,0.19399898701570115
1477082626926288897,negative,0.058680814642688185
1477082626951319552,neutral,0.458452529704962
1477082627865661440,neutral,0.458452529704962
1477082627979063296,negative,0.07769455856449144
1477082628570468354,negative,0.02739492239179926
1477082629329543176,negative,0.28650039465439026
1477082629342171138,negative,0.005024674603351952
1477082629992337411,negative,0.24156301099105926
1477082630940205056,negative,4.565263968416905e-05
1477082631108014082,neutral,0.41606039291338837
1477082632575864832,negative,0.28650039465439026
1477082633494536198,negative,0.00045670653037687824
1477082633674711046,negative,0.2732052122352773
1477082633704128512,negative,1.7473023492848858e-12
1477082634442342400,negative,0.24156301099105926
1477082635793059841,neutral,0.3360234060329893
1477082636938010628,negative,0.013548528708008692
1477082636963229698,neutral,0.458452529704962
1477082637650989057,negative,1.925246176470208e-08
1477082637915336707,negative,0.19399898701570115
1477082639202799616,negative,0.31393903289372244
1477082639643385857,negative,7.790132666426315e-07
1477082640306089987,negative,0.10060774065101884
1477082640469708805,neutral,0.5957399490333923
